,HW_CO2,peak_height_x,t1_indexed,Tf_x,Area_CO2,CO2 (ug/m3),CO2 EF,Conc. CO2 ,time2_x,HW_NO2,peak_height_y,Tf_y,Area_NO2,NO2 ng/m3,NO2 (ng/m3),NO2 (ug/m3),Approx_6,time2_y,NOx/CO2 EF/kg fuel,time,minutes,seconds,NO2/CO2 EF/kg fuel
0,126.247272710045,368.9026342307756,230.96472074615528,357.2119934562003,46572.95146718671,83812.2643990272,264285.2133294525,368.9046781,0:05:40,10.494250220018046,0.9999498365562886,251.3625353446589,10.49372379228784,19.7427932288442,19.7427932288442,0.0197427932288442,0.9999543801356596,00:03:44.279863,13386414488.874456,2022-11-28 00:05:40,5.666666666666667,45,0.0007427904535799297
1,38.52662882132376,367.8846081623344,406.5587500957719,445.0853789170956,14173.353747748391,25506.23987324864,80428.82619231494,367.8970921,0:08:36,87.5816325657471,1.0067772741098415,484.59325252029726,88.17519729663259,165.8919867339509,165.8919867339509,0.1658919867339509,1.0067747072822075,00:05:01.228321,484826469.1729962,2022-11-28 00:08:36,8.6,44,0.020508989344086376
2,113.5382430216008,367.9103782838374,541.2379694606539,654.7762124822547,41771.897939759416,75172.3316707327,237040.91345732144,367.8875454,0:10:50,55.74948783607488,1.0085631169943126,589.1891879422367,56.22687722278819,105.7847178833643,105.7847178833643,0.1057847178833643,1.0084615009051974,00:06:08.130517,2240785986.863217,2022-11-28 00:10:50,10.833333333333334,60,0.0044374165798489375
3,69.13034809829048,376.30560119713607,798.2370716535627,867.3674197518532,26014.13720209449,46814.80723485307,147621.1316536622,376.2728161,0:15:07,33.18883747394534,1.006682576778922,725.7580623580915,33.41062442856815,62.85843450773557,62.85843450773557,0.06285843450773557,1.006711582860249,00:07:26.768668,2348469744.9074306,2022-11-28 00:15:07,15.116666666666667,22,0.004233948898665472
4,11.33962865106082,373.33266233651216,928.7336477301436,940.0732763812046,4233.453754207928,7618.485283646169,24023.369644921466,373.336148,0:17:18,51.74728033680492,1.0357782461270535,991.8204647017328,53.598707269100764,100.8401036555679,100.8401036555679,0.1008401036555679,1.0357661129540183,00:09:28.202367,238232298.20326558,2022-11-28 00:17:18,17.3,35,0.041737837249574514
5,369.3066905793965,375.4277393516122,986.9570970834895,1356.263787662886,138647.97597164818,249509.650010328,786778.7793775673,375.4308508,0:18:16,51.74728033680492,1.0357782461270535,991.8204647017328,53.598707269100764,100.8401036555679,100.8401036555679,0.1008401036555679,1.0357661129540183,00:09:28.202367,7802240882.902199,2022-11-28 00:18:16,18.266666666666666,34,0.0012744160349867834
6,31.21521876412271,377.4824720269253,1015.2720932920832,1046.4873120562058,11783.197943942305,21204.9369952336,66865.52782707011,377.4675583,0:18:44,328.25633933910217,1.0351647896463876,1392.1020965680184,339.7994044620549,639.2954030778948,639.2954030778948,0.6392954030778948,1.035179863084727,00:10:29.205924,104592536.57252233,2022-11-28 00:18:44,18.733333333333334,62,0.09506702118372969
7,72.55216376085195,377.4844240426404,1499.7153780050814,1572.2675417659334,27387.31175031253,49285.95979606344,155413.41702492686,377.5464325,0:26:49,81.57468091225996,0.9992427816613166,1616.1698510161182,81.51291106790096,153.3576240950284,153.3576240950284,0.1533576240950284,0.99939286873082,00:14:17.196750,1013405221.5664515,2022-11-28 00:26:49,26.816666666666666,75,0.009811771913539517
8,45.57193494813441,375.83529791222526,1623.5237408484702,1669.0956757966046,17127.541747668645,30822.570016254413,97192.81003225505,375.8634583,0:28:53,61.7225377942591,1.0380919028330144,1760.3647274173406,64.07366670652507,120.54759380368726,120.54759380368726,0.12054759380368726,1.0384889862339142,00:15:37.302370,806260888.0483698,2022-11-28 00:28:53,28.883333333333333,81,0.01233260975125396
9,80.7879915435451,378.049223694541,1795.0524604803109,1875.840452023856,30541.83748687837,54962.81592730668,173314.24746357615,378.0442169,0:31:44,14.910508163728537,1.0215197721749725,1834.8736326369851,15.231378902425043,28.656172986157546,28.656172986157546,0.028656172986157545,1.0215229794591834,00:16:37.093853,6048059786.186249,2022-11-28 00:31:44,31.733333333333334,75,0.0016440480487164616
10,126.6616177439189,376.3694093038532,1946.780137909308,2073.441755653227,47671.55825174921,85789.30728331146,270519.422656466,376.4101519,0:34:16,17.48120966688475,1.0416003678297323,1938.256618180348,18.20843441913583,34.257177230276,34.257177230276,0.034257177230276,1.041639543571771,00:17:26.744375,7896722512.717273,2022-11-28 00:34:16,34.266666666666666,50,0.0012591680756145118
11,6.126555549667955,382.9353305341903,2013.0568286391524,2019.1833841888204,2346.0745744481765,4221.974694303467,13313.152803547124,382.9351561,0:35:22,17.48120966688475,1.0416003678297323,1938.256618180348,18.20843441913583,34.257177230276,34.257177230276,0.034257177230276,1.041639543571771,00:17:26.744375,388623753.61683774,2022-11-28 00:35:22,35.36666666666667,57,0.025585931887744474
12,193.16236477988105,376.8942387136268,2144.3400106930712,2337.5023754729523,72801.78242183714,131013.43257917522,413124.65695191326,376.8194951,0:37:33,17.48120966688475,1.0416003678297323,1938.256618180348,18.20843441913583,34.257177230276,34.257177230276,0.034257177230276,1.041639543571771,00:17:26.744375,12059506659.72559,2022-11-28 00:37:33,37.55,70,0.0008245197063663513
13,34.26290263798319,379.8567663387752,2164.954037261271,2199.216939899254,13014.995401444585,23421.66861609659,73855.54764713738,379.8610292,0:37:54,275.4213598744564,1.0328234474039777,2645.8118932828384,284.46163839422763,535.1834505576471,535.1834505576471,0.5351834505576472,1.0326535575692388,00:21:06.029117,138000432.50624028,2022-11-28 00:37:54,37.9,91,0.0720526791794683
14,13.718093266013966,372.9458824797288,2396.9410909338126,2410.6591841998265,5116.106399032804,9206.899041204228,29032.114746629293,372.9464187,0:41:46,275.4213598744564,1.0328234474039777,2645.8118932828384,284.46163839422763,535.1834505576471,535.1834505576471,0.5351834505576472,1.0326535575692388,00:21:06.029117,54247033.82808005,2022-11-28 00:41:46,41.766666666666666,87,0.1832966742755439
15,4.17651748805838,372.7426217084568,2428.5118730965933,2432.688390584652,1556.766078110099,2801.542226455802,8834.10310268308,372.7434335,0:42:18,44.08898848700983,1.0589675195584594,2468.8047788717736,46.68880677793027,87.83988187258865,87.83988187258865,0.08783988187258865,1.0590472305960674,00:21:32.720108,100570525.76068929,2022-11-28 00:42:18,42.3,60,0.09886893614994512
16,74.15476897745384,373.8432626792881,2495.511066708529,2569.665835685983,27722.2607777602,49888.731052002,157314.13562627792,373.8625497,0:43:25,44.08898848700983,1.0589675195584594,2468.8047788717736,46.68880677793027,87.83988187258865,87.83988187258865,0.08783988187258865,1.0590472305960674,00:21:32.720108,1790919252.9933197,2022-11-28 00:43:25,43.416666666666664,68,0.0055520654397907074
17,62.207513169490085,372.1572713811799,2647.755753206107,2709.963266375597,23150.978360566245,41662.29234621328,131373.70645531436,372.1792239,0:45:57,55.349372611882245,1.0134831015261985,2774.560421712405,56.095653822219646,105.53783541194699,105.53783541194699,0.10553783541194699,1.0131617599354126,00:23:55.726259,1244801979.7120335,2022-11-28 00:45:57,45.95,102,0.007987857548475492
18,131.21145745739204,376.7702951925663,2829.4146100783555,2960.626067535748,49436.579558868456,88965.62374602095,280535.3013583279,376.6792965,0:48:58,53.19557172519762,1.0201634533551671,2900.4844412901407,54.26817815438009,102.0996398814513,102.0996398814513,0.10209963988145129,1.0198857068696172,00:24:58.244963,2747662006.291694,2022-11-28 00:48:58,48.96666666666667,106,0.0036188224269329623
19,67.85125568728517,374.9444093771874,3035.942109424165,3103.7933651114504,25440.44898916967,45782.40308889429,144365.65166021037,374.9679405,0:52:25,201.26313552186,1.0512942751054948,3291.127503291787,211.58678216391277,398.0773815762776,398.0773815762776,0.3980773815762776,1.0513891529690271,00:26:57.732776,362657257.9646747,2022-11-28 00:52:25,52.416666666666664,77,0.027417901259730326
20,12.695278848828366,368.5844302776141,3163.064059002033,3175.7593378508614,4679.282121710848,8420.79400226083,26553.28972732908,368.5824964,0:54:32,44.45386351683419,1.0663908639512891,3155.5767842068985,47.4051939216895,89.1876859058371,89.1876859058371,0.0891876859058371,1.0663417374920532,00:27:08.176419,297723721.1352653,2022-11-28 00:54:32,54.53333333333333,86,0.03339774490284046
21,109.94256540383458,369.6718582620849,3265.0124471702275,3374.955012574062,40642.672454936335,73140.18764896519,230632.95371348195,369.6711672,0:56:14,54.19982623580654,1.000814304739518,3412.119102189159,54.24396141119141,102.05407872862187,102.05407872862187,0.10205407872862188,1.0008621452169812,00:29:07.616507,2259909222.509096,2022-11-28 00:56:14,56.233333333333334,70,0.004399867388903485
22,77.00099677418302,372.3595714485835,3474.105595856396,3551.1065926305787,28672.05815994855,51597.97787475403,162703.9036324619,372.3418364,0:59:43,102.9614565723773,1.0079609397280227,3577.167291085134,103.78112652245942,195.25283517517929,195.25283517517929,0.19525283517517927,1.0078972492935507,00:30:04.427322,833298545.8904363,2022-11-28 00:59:43,59.71666666666667,102,0.011932459187691138
23,55.03143290083699,373.1982306832834,3614.9346643388135,3669.9660972396505,20537.633390558192,36959.34025294726,116543.8876196186,373.2067352,1:02:04,102.9614565723773,1.0079609397280227,3577.167291085134,103.78112652245942,195.25283517517929,195.25283517517929,0.19525283517517927,1.0078972492935507,00:30:04.427322,596887043.9963465,2022-11-28 01:02:04,62.06666666666667,66,0.016658597284046367
24,75.30693856298421,372.4935563973859,3720.702432592739,3796.0093711557233,28051.34936672544,50480.95591557952,159181.59828859693,372.5154307,1:03:50,12.32070507981416,1.0378423938084145,3822.7096543231432,12.78695005344182,24.057247544307717,24.057247544307717,0.024057247544307717,1.0378282138245978,00:32:50.294146,6616783486.781783,2022-11-28 01:03:50,63.833333333333336,113,0.0015027393460680005
25,59.78444057733532,370.40440595516367,3863.477950791897,3923.262391369232,22144.42019740967,39850.89933276177,125661.8408659977,370.3594913,1:06:12,12.32070507981416,1.0378423938084145,3822.7096543231432,12.78695005344182,24.057247544307717,24.057247544307717,0.024057247544307717,1.0378282138245978,00:32:50.294146,5223450464.753233,2022-11-28 01:06:12,66.2,78,0.0019035886253914625
26,1.0619651036017783,371.8928002806212,3897.0311404786257,3898.093105582228,394.93717617876536,710.7253886243631,2241.1303679492044,371.8927931,1:06:46,273.4297982665653,1.0513362663821924,4193.338494207771,287.4666632272068,540.8370760102869,540.8370760102869,0.5408370760102869,1.051366221755205,00:33:43.690736,4143817.921067559,2022-11-28 01:06:46,66.76666666666667,112,2.3995506268379523
27,93.93281361131903,376.7786885270694,4100.280343826181,4194.2131574375,35391.88232213044,63690.91297234108,200836.55587568317,376.7020119,1:10:09,40.38712351259255,0.998615764128114,4291.647852871757,40.33121820746413,75.87877454165032,75.87877454165032,0.07587877454165032,0.998549498986799,00:36:22.911064,2646808110.5532713,2022-11-28 01:10:09,70.15,79,0.003756713926617642
28,30.86820209375037,369.8921919508985,4247.805143846794,4278.673345940544,11417.90693404064,20547.56258068663,64792.62908567915,369.9116443,1:12:37,40.38712351259255,0.998615764128114,4291.647852871757,40.33121820746413,75.87877454165032,75.87877454165032,0.07587877454165032,0.998549498986799,00:36:22.911064,853896619.66818,2022-11-28 01:12:37,72.61666666666666,109,0.01164461910373169
29,59.20558260886446,363.64646469626575,4378.318831161126,4437.52441376999,21529.90080599628,38745.01576539207,122174.6582130108,363.6130001,1:14:47,40.68487422412272,1.0265204453420065,4503.699631527391,41.76385520722998,78.5741243162609,78.5741243162609,0.0785741243162609,1.026517494621041,00:38:05.976262,1554896847.736511,2022-11-28 01:14:47,74.78333333333333,121,0.006394829923589225
30,86.87260992285428,375.6502283768529,4613.69010869312,4700.562718615975,32633.715757213467,58727.34123997516,185184.92513201368,375.7201325,1:18:43,50.33435392436149,1.0383193383025886,4635.008541006099,52.263133060631326,98.32736690343727,98.32736690343727,0.09832736690343727,1.0383921671410452,00:39:05.272734,1883350800.1274476,2022-11-28 01:18:43,78.71666666666667,121,0.005279579826194425
31,52.80026336686296,368.9731340187466,4766.196228642167,4818.99649200903,19481.87865148664,35059.41352414774,110552.84866569508,368.953199,1:21:15,108.35466731025916,1.0553707274486075,4884.183146372284,114.35434406168007,215.1451871917089,215.1451871917089,0.21514518719170891,1.0554287573529055,00:40:38.691777,513852297.1800667,2022-11-28 01:21:15,81.25,96,0.019350503918279888
32,7.301124806678672,369.71277739091306,4794.833177063803,4802.134301870482,2699.319130354865,4857.670418634522,15317.69213108024,369.7155846,1:21:44,108.35466731025916,1.0553707274486075,4884.183146372284,114.35434406168007,215.1451871917089,215.1451871917089,0.21514518719170891,1.0554287573529055,00:40:38.691777,71197001.108982,2022-11-28 01:21:44,81.73333333333333,125,0.13965898472015253
